37	72	67	66	65	55	49	51	46	47	46	47	42	41	41	33	32	28	28	31	35	34	38	41	35	34	35	36	34	38	38	41	41	38	41	38	39	40	39	38	41	41	45	44	45	40	42	42	46	42	38	31	29	27	26	25	26	24	25	27	22	20	22	24	23	25	27	29	25	25	27	24	26	28	26	26	23	23	22	21	24	23	25	28	30	32	24	22	21	21	19	20	20	21	20	20	17	18	18	19	23	24
38	72	62	59	57	57	57	53	45	46	48	52	54	52	56	56	59	61	59	52	47	42	43	41	42	41	41	42	40	40	43	40	40	37	39	38	38	38	37	38	38	33	30	34	33	38	38	37	35	34	36	37	38	33	32	31	29	31	28	33	33	32	33	36	34	33	38	34	31	32	29	25	28	30	30	29	27	26	24	26	31	31	31	29	24	23	26	25	28	28	29	27	26	25	25	22	22	24	23	24	26	27
39	72	63	55	48	50	53	51	46	45	42	42	39	42	44	41	36	35	35	33	31	31	33	33	32	26	28	32	30	28	29	24	27	27	22	25	25	28	25	26	30	31	30	32	29	30	31	31	34	28	25	24	25	27	28	30	31	31	33	34	38	33	34	33	37	40	40	39	37	37	40	39	32	32	33	32	35	34	35	33	33	33	35	31	27	28	29	33	35	38	39	48	39	41	39	40	36	37	35	33	37	32
40	72	75	68	66	59	59	59	62	62	54	54	58	53	55	52	51	53	57	52	45	46	45	41	34	35	35	37	39	40	37	36	38	39	36	37	37	36	37	37	37	36	36	34	35	40	38	39	37	35	36	31	33	37	36	37	42	42	38	36	37	32	35	38	37	35	37	37	36	30	33	29	30	27	27	28	28	24	24	25	25	21	20	23	26	23	25	21	22	20	19	18	18	22	23	25	27	22	23	22	20	26
41	72	74	66	56	60	50	49	54	44	42	39	36	31	33	35	35	33	32	30	31	26	26	28	32	33	27	25	29	33	28	29	30	30	24	24	22	22	19	20	21	23	24	22	24	23	23	20	19	21	28	25	21	19	20	19	22	21	20	20	20	22	21	25	27	31	32	29	28	27	26	24	25	26	26	30	32	35	37	32	34	30	35	37	35	33	31	31	38	38	35	36	33	30	30	27	25	27	25	29	32	34
42	72	68	70	75	70	68	71	57	54	56	59	51	52	49	47	44	41	45	44	43	41	37	38	39	41	45	47	44	51	59	52	55	56	54	46	41	48	45	41	42	44	44	48	41	39	37	36	31	25	27	28	27	24	25	24	24	22	23	24	25	21	22	25	27	28	27	29	29	31	32	30	23	24	23	23	22	20	22	26	26	30	29	26	27	27	25	22	22	22	22	24	19	18	19	21	22	24	19	19	17	13
43	72	71	64	63	56	47	38	41	39	37	42	41	39	37	41	42	36	33	39	43	41	42	37	34	34	37	39	39	43	40	41	44	48	53	44	45	48	54	51	47	46	44	40	40	38	40	34	32	30	31	30	29	30	31	33	29	27	27	29	25	25	27	26	28	27	28	28	26	30	32	31	32	31	35	30	25	27	26	27	33	34	32	38	35	29	30	26	35	34	32	28	26	27	26	28	26	27	30	30	30	28
44	72	70	74	73	69	72	69	65	60	52	47	52	55	58	60	55	54	54	56	58	55	56	64	64	61	57	65	66	70	65	52	51	48	48	47	50	54	51	51	48	48	46	40	34	37	36	37	37	36	36	35	30	29	32	33	30	30	33	37	38	44	45	46	44	44	48	43	42	39	35	35	38	41	43	41	38	36	33	33	40	42	45	44	42	40	37	35	36	39	41	40	40	36	35	36	31	32	33	32	30	28
45	72	65	70	67	61	59	53	51	50	52	47	41	38	38	38	38	34	34	42	42	44	47	50	53	50	46	41	39	36	35	27	29	33	34	35	36	31	32	32	33	30	29	22	21	22	24	24	22	25	26	26	25	21	20	25	27	26	28	31	29	26	28	25	25	26	26	25	23	19	20	21	20	20	19	21	22	23	22	20	20	21	19	17	18	18	20	24	23	25	28	27	26	27	27	24	24	20	21	20	21	18
46	72	64	58	58	60	59	60	60	56	55	57	54	51	47	50	46	49	52	49	45	43	41	43	45	45	45	47	46	46	43	48	50	50	51	56	55	53	53	46	50	52	47	50	45	46	48	44	50	49	49	48	47	46	45	48	49	55	56	50	43	41	38	43	46	45	42	39	36	37	40	36	37	38	35	35	40	42	43	40	38	40	38	44	45	48	48	47	43	41	42	41	43	39	33	34	37	40	43	41	33	30
47	72	59	53	49	43	45	42	39	39	42	45	44	44	47	46	48	48	52	47	42	44	43	37	35	34	38	43	43	46	49	43	45	43	43	41	40	36	37	37	30	34	35	33	30	31	37	37	37	38	34	34	35	39	39	32	35	32	30	32	36	32	33	33	38	33	37	34	32	33	36	32	33	31	34	34	38	42	33	34	32	33	35	37	39	42	43	44	45	44	47	52	54	55	64	62	65	66	56	56	60	56
48	72	69	64	60	57	58	60	65	65	61	58	57	59	61	56	53	54	53	53	46	44	41	41	38	40	38	33	30	31	32	34	37	37	43	45	45	48	54	55	56	56	60	59	53	48	49	49	46	46	50	51	52	50	49	46	45	44	45	42	43	44	47	46	45	47	42	40	40	40	40	39	42	39	37	35	37	36	29	29	29	24	25	23	25	26	26	27	27	27	27	29	26	27	24	24	26	24	22	23	22	24
49	72	76	74	69	65	58	60	56	59	52	49	49	51	48	40	40	45	45	49	51	41	41	42	37	35	37	35	31	31	29	25	25	27	29	27	29	30	33	29	31	29	30	29	26	21	23	24	25	27	28	28	28	28	27	25	23	25	24	21	22	21	17	13	12	16	18	21	21	19	20	20	22	22	27	30	31	34	29	30	29	28	29	34	32	36	39	42	42	36	34	33	32	34	33	35	40	42	42	40	38	35
50	72	73	69	61	55	59	56	56	61	63	61	51	49	54	49	49	45	43	45	45	38	47	47	41	34	30	33	33	35	37	37	35	35	40	36	33	30	33	33	31	31	27	30	32	34	39	36	35	36	36	36	35	31	28	26	31	28	32	33	34	34	33	33	32	30	31	31	31	25	27	23	24	26	28	24	22	24	25	25	28	26	28	26	26	24	26	27	29	31	28	31	35	32	24	22	24	25	21	23	22	19
51	72	68	70	64	65	57	57	58	54	51	48	48	47	44	43	43	40	36	34	35	38	40	40	35	34	34	38	36	38	42	45	45	47	43	43	41	40	40	45	51	51	49	49	44	39	41	43	46	52	51	48	46	47	46	45	51	53	58	56	61	55	59	55	59	59	56	53	52	50	45	52	52	48	50	46	47	46	47	50	47	45	46	49	44	47	43	46	46	50	49	55	58	55	50	49	50	44	43	37	37	37
52	72	64	54	55	54	56	54	53	48	47	45	51	52	46	48	50	56	51	50	46	46	50	50	47	45	39	35	39	32	34	34	31	29	26	26	25	26	27	26	25	22	22	27	28	29	31	28	28	29	29	33	33	34	40	42	40	39	41	44	44	40	41	39	50	51	51	48	48	37	36	36	36	37	32	37	31	30	38	39	32	38	36	39	35	31	34	34	35	35	32	31	36	39	38	42	44	41	42	38	38	42
53	72	61	63	62	58	52	44	42	40	34	33	34	37	37	34	39	34	36	37	33	35	39	36	35	42	41	42	35	38	41	40	47	42	38	38	39	37	38	40	45	45	43	41	45	49	46	47	47	49	45	42	42	39	40	40	38	37	33	32	30	33	36	35	35	36	37	31	28	28	30	34	29	30	28	26	28	32	32	30	25	22	24	25	24	27	28	30	32	36	30	29	30	27	26	25	23	24	27	33	34	34
54	72	71	61	57	57	51	52	53	48	50	48	43	42	48	44	45	41	43	44	38	42	42	41	45	43	44	47	46	45	45	40	44	44	42	35	33	32	36	38	40	41	40	40	36	35	33	34	35	39	38	36	41	38	38	44	50	48	45	47	48	48	44	40	40	36	34	35	31	30	26	27	27	30	31	37	42	39	40	40	44	47	43	47	49	54	52	48	43	44	45	48	47	48	44	45	44	48	44	45	40	45
55	72	64	67	59	53	51	42	45	46	46	46	47	44	38	39	36	32	38	40	41	39	41	39	40	38	39	43	39	44	48	47	48	39	37	39	36	37	34	31	32	32	35	33	37	36	33	35	38	38	41	39	40	42	44	36	39	36	37	33	35	35	35	33	32	30	34	34	36	36	38	37	38	38	34	33	31	32	32	38	35	32	32	30	27	26	27	27	29	30	30	31	33	32	31	34	32	28	24	26	23	23
56	72	74	74	67	65	56	54	53	53	56	52	55	56	46	49	52	49	49	54	54	50	50	47	39	39	42	41	43	47	45	43	45	42	40	41	43	45	42	47	44	44	41	44	42	33	33	31	33	34	33	32	36	36	39	40	37	36	38	33	29	31	28	27	29	25	25	23	24	25	24	24	23	25	27	28	27	27	23	21	20	18	21	17	18	19	16	15	17	16	13	13	16	14	14	16	19	17	16	13	16	14
57	72	73	56	56	58	58	54	58	55	52	45	36	35	39	41	44	46	47	47	50	48	48	47	46	38	38	38	36	38	41	38	30	32	33	34	32	34	35	38	33	28	29	35	35	37	39	40	38	42	39	41	38	38	40	40	40	42	41	44	45	43	44	39	46	47	48	55	50	44	46	41	44	43	38	37	33	32	28	29	32	31	30	25	30	29	32	30	27	31	34	37	39	40	39	38	35	35	41	37	38	40
58	72	60	66	56	55	53	51	53	53	47	48	48	47	49	52	56	57	61	58	59	72	63	63	59	60	59	52	52	50	48	44	41	39	43	41	45	37	37	38	43	38	40	41	36	36	36	35	39	31	30	30	31	29	28	29	29	28	33	33	33	33	33	34	32	28	24	26	28	30	34	36	36	31	31	34	34	34	34	36	35	34	42	44	46	43	43	49	46	52	53	49	46	40	34	35	34	35	38	35	31	35
59	72	59	54	53	52	54	51	53	53	47	41	44	44	45	45	43	41	44	45	40	43	38	37	40	42	40	41	40	43	48	38	37	38	42	45	39	40	34	35	32	36	34	32	34	37	38	39	35	33	32	36	38	30	31	30	30	25	25	21	23	24	22	25	26	28	30	28	27	28	31	34	33	31	33	29	30	32	34	31	30	28	32	30	33	28	26	28	31	33	34	33	30	32	31	31	26	22	23	23	26	26
60	72	67	67	55	49	47	50	49	47	49	46	48	47	49	54	51	50	49	51	48	48	42	45	43	43	38	36	43	42	45	44	44	48	46	49	49	46	46	46	42	39	43	44	46	50	48	43	35	38	36	31	32	38	39	41	42	38	35	36	39	41	43	44	32	26	29	27	26	23	27	28	29	33	36	38	36	31	35	29	26	28	27	27	26	25	28	29	27	26	27	25	21	21	24	27	29	34	37	39	40	36
61	72	62	54	44	41	40	38	41	41	43	42	40	40	39	50	46	48	43	36	40	39	36	40	41	38	36	37	38	39	34	29	31	28	34	34	35	36	42	38	41	34	29	35	36	38	39	38	36	34	36	34	35	35	27	29	26	28	33	35	37	38	40	43	41	38	39	36	33	35	38	39	40	41	39	42	42	39	42	32	34	37	39	42	40	32	37	34	34	33	34	32	34	35	37	36	33	32	31	31	29	28
62	72	66	64	64	62	56	53	46	44	43	47	45	47	47	45	47	53	53	49	52	57	51	42	36	37	35	35	34	39	39	36	33	32	36	39	40	43	45	39	36	36	38	35	36	35	37	35	30	28	29	27	28	32	32	30	34	32	34	39	40	35	31	32	30	24	26	29	32	30	33	29	26	27	27	26	24	25	28	28	24	26	25	28	26	27	26	20	21	17	18	17	19	19	17	20	19	18	18	16	16	18
63	72	71	69	62	57	54	48	47	46	49	45	43	43	41	45	37	41	45	46	49	48	49	52	54	60	59	55	56	58	55	54	47	45	43	40	43	43	39	35	37	34	31	29	33	32	37	40	37	38	33	33	31	31	34	40	38	42	38	31	30	27	25	26	26	28	27	28	32	26	31	31	31	30	32	29	30	29	32	29	31	34	38	34	41	41	44	45	47	48	50	51	49	46	49	53	51	47	43	42	45	43
64	72	61	59	60	58	57	52	49	46	45	42	42	39	37	36	39	43	40	40	35	28	28	29	28	29	32	33	35	39	38	39	40	39	40	41	38	39	39	37	40	44	42	48	45	42	36	35	33	34	32	30	31	34	35	34	36	34	37	37	38	36	37	35	36	40	38	41	44	48	49	48	47	46	49	52	49	47	46	46	44	40	37	41	42	44	39	38	33	33	32	33	24	23	22	21	16	18	21	17	17	15
65	72	73	63	64	60	61	60	54	56	55	55	51	51	47	43	41	45	45	44	48	49	48	52	48	44	47	42	42	45	44	40	41	41	40	43	45	44	42	44	49	54	49	48	52	43	40	33	34	36	39	41	43	44	44	43	47	44	41	37	37	35	34	29	29	33	39	44	45	42	40	41	44	43	39	36	34	31	35	32	32	33	32	28	27	27	25	27	27	25	27	31	33	35	35	38	32	35	29	29	28	20
66	72	67	66	68	67	70	62	59	53	46	44	47	45	43	42	42	42	37	39	38	33	31	33	35	39	40	38	42	37	34	36	32	28	27	30	29	29	36	34	32	31	33	33	31	33	37	30	31	37	38	42	36	33	41	41	38	35	34	34	33	32	29	30	30	39	39	36	38	33	31	31	33	32	27	28	30	33	33	36	32	31	31	32	36	37	36	36	38	39	38	36	40	41	41	39	43	46	46	47	49	52
67	72	68	64	64	61	59	56	52	53	50	55	51	48	50	52	55	48	52	52	48	48	51	44	44	41	40	42	46	46	43	47	43	47	51	47	46	49	50	52	53	53	56	49	55	55	53	56	53	48	38	36	36	37	39	39	43	43	39	40	41	41	44	39	39	37	35	36	34	32	33	33	34	34	35	37	38	43	39	41	38	37	43	42	38	39	37	34	34	37	37	36	38	34	32	31	39	37	33	32	31	33
68	72	69	66	54	54	50	51	46	40	42	42	42	40	41	45	42	44	42	31	26	26	28	30	28	30	36	35	30	34	35	33	33	34	34	32	35	38	36	41	38	36	35	35	35	40	46	45	45	41	43	48	52	46	46	45	38	36	38	36	36	40	41	44	39	39	37	38	41	39	41	40	34	34	33	30	25	26	25	28	29	28	29	31	32	34	35	32	33	35	35	32	31	32	31	34	32	32	30	32	33	33
